order_id,order_date,ship_mode_key,customer_key,location_key,product_key,sales,quantity,discount,profit
CA-2016-104941,6/13/2016 12:00:00 AM,1,206,186,616,24.78,6,0,6.94
CA-2016-104941,6/13/2016 12:00:00 AM,1,206,186,688,19.14,3,0,8.8
CA-2016-104941,6/13/2016 12:00:00 AM,1,206,186,1614,899.97,3,0,314.99
CA-2016-104941,6/13/2016 12:00:00 AM,1,206,186,1216,32.4,5,0,15.55
CA-2017-142370,9/19/2017 12:00:00 AM,1,757,145,1444,5.04,2,0,0.15
CA-2017-142370,9/19/2017 12:00:00 AM,1,757,145,1544,249.95,5,0,107.48
CA-2017-151155,12/20/2017 12:00:00 AM,1,10,208,202,18.92,4,0,7.38
CA-2017-151155,12/20/2017 12:00:00 AM,1,10,208,795,15.42,2,0,6.94
CA-2015-113047,10/24/2015 12:00:00 AM,4,45,134,925,11.85,3,0,3.79
CA-2017-149979,9/23/2017 12:00:00 AM,2,619,145,1384,118.25,5,0,34.29
CA-2017-149979,9/23/2017 12:00:00 AM,2,619,145,84,368.97,3,0,81.17
CA-2015-153913,12/16/2015 12:00:00 AM,2,418,158,65,1013.83,9,0.2,101.38
CA-2015-153913,12/16/2015 12:00:00 AM,2,418,158,906,1.98,2,0.2,0.67
CA-2015-115357,8/6/2015 12:00:00 AM,2,641,129,1459,62.91,3,0,22.65
US-2015-102715,4/11/2015 12:00:00 AM,2,378,170,917,6.91,3,0.2,2.33
US-2015-102715,4/11/2015 12:00:00 AM,2,378,170,1515,383.98,3,0.2,81.59
US-2015-102715,4/11/2015 12:00:00 AM,2,378,170,1016,10.37,2,0.2,3.63
US-2015-102715,4/11/2015 12:00:00 AM,2,378,170,1510,335.94,7,0.2,41.99
US-2018-148768,11/30/2018 12:00:00 AM,2,602,170,1778,71.98,3,0.2,9
CA-2018-165204,11/13/2018 12:00:00 AM,2,529,203,1218,8.9,3,0.2,3.34
CA-2018-165204,11/13/2018 12:00:00 AM,2,529,203,1401,720.06,4,0.2,-63.01
CA-2018-125752,7/31/2018 12:00:00 AM,1,262,171,1564,41.42,2,0.2,8.28
CA-2018-121314,9/23/2018 12:00:00 AM,3,77,169,1217,251.64,3,0.2,88.07
CA-2018-147760,11/4/2018 12:00:00 AM,3,434,112,371,523.76,3,0.4,-192.05
CA-2018-147760,11/4/2018 12:00:00 AM,3,434,112,1772,1359.96,5,0.2,119
CA-2017-156503,10/14/2017 12:00:00 AM,1,556,126,108,102.59,1,0.2,10.26
CA-2017-156503,10/14/2017 12:00:00 AM,1,556,126,1533,22.7,1,0.2,5.96
CA-2017-156503,10/14/2017 12:00:00 AM,1,556,126,1166,93.02,3,0.2,33.72
CA-2017-156503,10/14/2017 12:00:00 AM,1,556,126,1427,12.77,2,0.2,1.44
CA-2017-156503,10/14/2017 12:00:00 AM,1,556,126,857,35.01,4,0.2,13.13
CA-2017-156503,10/14/2017 12:00:00 AM,1,556,126,1169,39.15,1,0.2,14.68
CA-2016-113628,11/12/2016 12:00:00 AM,1,35,172,514,11.76,5,0.2,1.32
CA-2016-113628,11/12/2016 12:00:00 AM,1,35,172,768,5.24,2,0.7,-4.02
CA-2016-113628,11/12/2016 12:00:00 AM,1,35,172,749,4.66,3,0.7,-3.73
CA-2016-113628,11/12/2016 12:00:00 AM,1,35,172,103,523.92,5,0.2,-72.04
CA-2016-113628,11/12/2016 12:00:00 AM,1,35,172,1695,100.79,1,0.2,10.08
CA-2016-113628,11/12/2016 12:00:00 AM,1,35,172,124,146.14,3,0.2,16.44
CA-2017-152471,7/8/2017 12:00:00 AM,4,793,150,1790,823.96,5,0.2,51.5
CA-2017-152471,7/8/2017 12:00:00 AM,4,793,150,1286,15.98,2,0.2,4.99
CA-2016-102582,9/15/2016 12:00:00 AM,1,578,190,357,801.96,2,0,200.49
CA-2016-102582,9/15/2016 12:00:00 AM,1,578,190,1803,59.97,3,0,0
CA-2016-102582,9/15/2016 12:00:00 AM,1,578,190,131,1056.86,7,0,306.49
US-2015-109162,6/8/2015 12:00:00 AM,1,427,201,94,170.35,3,0.2,10.65
CA-2018-161053,9/22/2018 12:00:00 AM,3,357,388,818,691.96,4,0,318.3
CA-2018-161053,9/22/2018 12:00:00 AM,3,357,388,1589,34.95,5,0,15.38
CA-2017-136231,9/5/2017 12:00:00 AM,2,225,200,853,23.47,3,0.2,7.63
CA-2017-136231,9/5/2017 12:00:00 AM,2,225,200,700,86.06,7,0.7,-63.11
CA-2017-136231,9/5/2017 12:00:00 AM,2,225,200,1784,108.78,2,0.2,6.8
CA-2017-136231,9/5/2017 12:00:00 AM,2,225,200,1042,10.27,3,0.2,3.21
CA-2017-140641,10/28/2017 12:00:00 AM,1,276,179,686,38.19,5,0.7,-26.73
CA-2015-152849,7/5/2015 12:00:00 AM,1,242,202,563,4.37,3,0.2,0.38
CA-2015-100895,6/2/2015 12:00:00 AM,1,722,136,621,8.56,2,0,2.65
CA-2015-100895,6/2/2015 12:00:00 AM,1,722,136,1722,239.97,3,0,67.19
CA-2015-100895,6/2/2015 12:00:00 AM,1,722,136,1343,356.94,2,0,107.08
CA-2018-110212,5/1/2018 12:00:00 AM,1,695,383,1526,48.9,5,0,18.09
US-2016-148817,12/1/2016 12:00:00 AM,1,425,103,1335,61.68,4,0,16.65
US-2016-148817,12/1/2016 12:00:00 AM,1,425,103,815,63.96,4,0,30.7
CA-2018-160458,5/27/2018 12:00:00 AM,2,259,203,1087,25.92,5,0.2,9.07
CA-2018-167871,11/18/2018 12:00:00 AM,1,17,162,1147,44.38,1,0.2,15.53
CA-2018-167871,11/18/2018 12:00:00 AM,1,17,162,1432,2.94,1,0.2,-0.66
CA-2017-156573,5/29/2017 12:00:00 AM,1,622,198,737,11.28,3,0.7,-8.65
CA-2017-156573,5/29/2017 12:00:00 AM,1,622,198,595,4.45,2,0.2,0.33
CA-2017-156573,5/29/2017 12:00:00 AM,1,622,198,175,44.76,3,0.2,14.55
CA-2015-164910,11/12/2015 12:00:00 AM,2,226,128,591,7.87,3,0.2,0.89
US-2017-116400,10/22/2017 12:00:00 AM,3,251,102,270,39.92,4,0,11.18
US-2017-159415,4/17/2017 12:00:00 AM,1,176,206,272,79.12,5,0.2,13.85
CA-2016-161998,5/1/2016 12:00:00 AM,1,192,179,176,63.55,3,0.2,14.3
CA-2016-161998,5/1/2016 12:00:00 AM,1,192,179,1450,41.38,3,0.2,4.65
CA-2016-161998,5/1/2016 12:00:00 AM,1,192,179,609,172.7,6,0.2,10.79
US-2016-149629,7/17/2016 12:00:00 AM,2,534,183,48,231.92,5,0.2,5.8
US-2016-168732,12/10/2016 12:00:00 AM,1,438,136,569,1.78,1,0,0.5
US-2016-168732,12/10/2016 12:00:00 AM,1,438,136,1054,25.92,4,0,12.44
US-2016-168732,12/10/2016 12:00:00 AM,1,438,136,1502,101.94,6,0,21.41
CA-2016-165624,8/23/2016 12:00:00 AM,1,285,139,393,542.94,3,0,152.02
CA-2016-165624,8/23/2016 12:00:00 AM,1,285,139,987,8.64,3,0,4.23
CA-2016-165624,8/23/2016 12:00:00 AM,1,285,139,1166,193.8,5,0,94.96
CA-2016-165624,8/23/2016 12:00:00 AM,1,285,139,1239,21.4,5,0,9.63
CA-2016-165624,8/23/2016 12:00:00 AM,1,285,139,1173,97.88,2,0,48.94
CA-2016-165624,8/23/2016 12:00:00 AM,1,285,139,1586,251.91,9,0,47.86
CA-2016-165624,8/23/2016 12:00:00 AM,1,285,139,409,25.86,3,0,6.72
CA-2018-124296,12/24/2018 12:00:00 AM,1,178,378,1655,479.97,3,0,239.99
CA-2018-124296,12/24/2018 12:00:00 AM,1,178,378,92,232.88,4,0,60.55
US-2015-130358,6/23/2015 12:00:00 AM,3,221,120,560,20.02,9,0.2,1.75
US-2015-130358,6/23/2015 12:00:00 AM,3,221,120,1439,3.1,1,0.2,0.35
CA-2015-102673,11/1/2015 12:00:00 AM,1,432,123,931,7.52,5,0.2,1.41
CA-2015-102673,11/1/2015 12:00:00 AM,1,432,123,491,10.27,3,0.2,0.9
CA-2015-102673,11/1/2015 12:00:00 AM,1,432,123,969,47.81,12,0.2,15.54
CA-2015-102673,11/1/2015 12:00:00 AM,1,432,123,1841,978.84,9,0.2,110.12
CA-2018-108112,11/15/2018 12:00:00 AM,1,212,160,262,220.06,4,0.2,55.02
CA-2018-108112,11/15/2018 12:00:00 AM,1,212,160,187,339.14,4,0.2,0
CA-2016-165414,12/21/2016 12:00:00 AM,3,476,126,1763,47.98,3,0.2,4.8
US-2015-156559,8/19/2015 12:00:00 AM,1,462,387,5,638.82,9,0,172.48
CA-2016-102491,8/24/2016 12:00:00 AM,1,446,214,1626,3080,7,0,1416.8
CA-2016-102491,8/24/2016 12:00:00 AM,1,446,214,1558,79.96,4,0,18.39
CA-2016-102491,8/24/2016 12:00:00 AM,1,446,214,1736,587.97,3,0,170.51
CA-2018-123239,7/27/2018 12:00:00 AM,2,508,150,191,91.03,3,0.2,-2.28
CA-2018-156769,5/6/2018 12:00:00 AM,3,315,97,572,54.66,6,0,18.04
CA-2015-127299,9/19/2015 12:00:00 AM,1,388,123,1402,67.34,6,0.2,7.58
CA-2015-127299,9/19/2015 12:00:00 AM,1,388,123,1632,2624.99,3,0.5,-944.99
CA-2016-111703,7/2/2016 12:00:00 AM,1,416,159,1043,11.95,3,0.2,4.03
CA-2016-111703,7/2/2016 12:00:00 AM,1,416,159,1215,15.55,3,0.2,5.64
CA-2015-128839,9/8/2015 12:00:00 AM,1,770,103,922,45,9,0,21.6
CA-2015-128839,9/8/2015 12:00:00 AM,1,770,103,1617,209.97,3,0,90.29
CA-2018-110926,11/19/2018 12:00:00 AM,1,202,98,910,25.06,7,0,12.53
CA-2017-139689,12/29/2017 12:00:00 AM,1,534,201,838,38.09,4,0.7,-27.93
CA-2017-139689,12/29/2017 12:00:00 AM,1,534,201,644,2.81,3,0.7,-1.97
US-2017-164588,4/16/2017 12:00:00 AM,1,45,145,568,12.84,3,0,3.72
CA-2017-152163,7/1/2017 12:00:00 AM,4,361,129,731,14.2,2,0,6.53
CA-2017-152163,7/1/2017 12:00:00 AM,4,361,129,1073,12.96,2,0,6.22
CA-2017-152163,7/1/2017 12:00:00 AM,4,361,129,773,58.34,2,0,28
CA-2015-128846,4/7/2015 12:00:00 AM,1,659,129,1805,629.95,5,0,163.79
CA-2015-128846,4/7/2015 12:00:00 AM,1,659,129,1021,122.97,3,0,60.26
CA-2015-166457,5/5/2015 12:00:00 AM,2,589,213,1198,9.42,3,0,4.24
CA-2015-166457,5/5/2015 12:00:00 AM,2,589,213,591,6.56,2,0,1.9
CA-2015-166457,5/5/2015 12:00:00 AM,2,589,213,1101,24.56,2,0,11.54
CA-2017-159142,4/4/2017 12:00:00 AM,3,498,96,1724,149.97,3,0,6
CA-2017-159142,4/4/2017 12:00:00 AM,3,498,96,1126,27.81,3,0,13.07
CA-2016-155068,10/23/2016 12:00:00 AM,4,617,181,1856,55.94,7,0.2,-13.29
CA-2016-155068,10/23/2016 12:00:00 AM,4,617,181,557,10.69,2,0.2,2.27
CA-2016-155068,10/23/2016 12:00:00 AM,4,617,181,1860,11.82,2,0.2,1.03
CA-2018-123351,9/21/2018 12:00:00 AM,1,445,145,401,80.48,1,0,24.14
CA-2016-166975,11/26/2016 12:00:00 AM,1,694,205,280,692.47,11,0.2,190.43
CA-2018-127516,12/28/2018 12:00:00 AM,1,261,198,1316,64.78,1,0.2,-12.96
CA-2018-129021,8/23/2018 12:00:00 AM,2,603,151,1725,4367.9,13,0.2,327.59
CA-2018-129021,8/23/2018 12:00:00 AM,2,603,151,1033,49.57,2,0.2,15.49
CA-2018-129021,8/23/2018 12:00:00 AM,2,603,151,442,161.38,6,0.2,12.1
CA-2018-129021,8/23/2018 12:00:00 AM,2,603,151,197,2.78,2,0.2,0.42
CA-2018-129021,8/23/2018 12:00:00 AM,2,603,151,1023,8.72,5,0.2,2.94
US-2018-136189,12/7/2018 12:00:00 AM,1,201,102,142,82.38,6,0,25.54
CA-2018-149853,10/3/2018 12:00:00 AM,1,603,158,1059,15.55,3,0.2,5.44
CA-2018-149853,10/3/2018 12:00:00 AM,1,603,158,392,17.92,5,0.2,1.12
CA-2016-112375,12/21/2016 12:00:00 AM,1,634,146,1556,50.88,6,0.2,14.63
CA-2016-112375,12/21/2016 12:00:00 AM,1,634,146,888,27.31,2,0.2,9.22
CA-2018-133501,8/27/2018 12:00:00 AM,1,212,193,1282,5.18,1,0.2,1.81
CA-2018-130309,12/17/2018 12:00:00 AM,1,296,97,1386,544.38,3,0,157.87
CA-2018-153654,11/24/2018 12:00:00 AM,2,497,128,824,19.01,8,0.7,-12.67
CA-2016-155600,12/4/2016 12:00:00 AM,2,652,192,658,1598.06,7,0.7,-1065.37
CA-2016-155600,12/4/2016 12:00:00 AM,2,652,192,596,36.96,4,0.2,12.01
US-2018-163195,2/17/2018 12:00:00 AM,2,465,378,1822,29.16,3,0,8.46
CA-2016-140830,11/30/2016 12:00:00 AM,2,610,218,848,17.48,2,0,8.22
CA-2016-140830,11/30/2016 12:00:00 AM,2,610,218,874,71.88,2,0,32.35
CA-2015-117016,3/4/2015 12:00:00 AM,1,670,163,516,15.55,3,0.2,2.33
CA-2018-159464,5/18/2018 12:00:00 AM,3,737,140,409,17.24,2,0,4.48
CA-2018-159464,5/18/2018 12:00:00 AM,3,737,140,34,302.94,3,0,75.74
CA-2018-159464,5/18/2018 12:00:00 AM,3,737,140,1759,34.75,5,0,15.64
CA-2018-159464,5/18/2018 12:00:00 AM,3,737,140,652,113.94,6,0,54.69
CA-2018-159464,5/18/2018 12:00:00 AM,3,737,140,1765,55.98,2,0,15.67
CA-2017-168893,11/3/2017 12:00:00 AM,2,45,218,922,20,4,0,9.6
CA-2017-168893,11/3/2017 12:00:00 AM,2,45,218,530,7.98,3,0,2.07
CA-2017-168893,11/3/2017 12:00:00 AM,2,45,218,240,24.1,5,0,9.16
CA-2017-168893,11/3/2017 12:00:00 AM,2,45,218,599,8.75,1,0,2.62
CA-2017-168893,11/3/2017 12:00:00 AM,2,45,218,354,842.94,3,0,160.16
CA-2017-120873,10/27/2017 12:00:00 AM,2,120,107,63,290.98,1,0,75.65
CA-2018-107167,6/10/2018 12:00:00 AM,1,560,150,1403,1347.52,8,0.2,84.22
CA-2016-130218,3/23/2016 12:00:00 AM,3,689,133,933,31.56,4,0,14.2
CA-2016-130218,3/23/2016 12:00:00 AM,3,689,133,1373,27.92,4,0,0.56
CA-2018-129490,9/26/2018 12:00:00 AM,1,695,160,103,419.14,4,0.2,-57.63
US-2018-149510,12/3/2018 12:00:00 AM,1,489,124,423,45.22,3,0.2,4.52
US-2018-149510,12/3/2018 12:00:00 AM,1,489,124,815,28.78,6,0.7,-21.11
US-2018-149510,12/3/2018 12:00:00 AM,1,489,124,1138,24.45,4,0.2,8.86
CA-2016-110947,6/9/2016 12:00:00 AM,1,26,107,706,113.1,3,0,56.55
CA-2016-164427,7/31/2016 12:00:00 AM,1,47,209,1583,239.7,6,0,105.47
US-2016-113327,5/26/2016 12:00:00 AM,2,83,126,1232,18.27,1,0.2,5.94
US-2016-113327,5/26/2016 12:00:00 AM,2,83,126,1206,153.73,4,0.2,53.8
US-2016-113327,5/26/2016 12:00:00 AM,2,83,126,896,12.22,2,0.2,4.43
US-2016-113327,5/26/2016 12:00:00 AM,2,83,126,1567,167.94,7,0.2,50.38
CA-2017-109407,1/24/2017 12:00:00 AM,2,323,210,649,31.36,4,0,15.68
US-2017-165953,12/31/2017 12:00:00 AM,1,276,150,489,47.62,3,0.2,3.57
US-2017-165953,12/31/2017 12:00:00 AM,1,276,150,1162,23.48,5,0.2,8.22
CA-2018-147228,9/9/2018 12:00:00 AM,1,706,206,1432,8.83,3,0.2,-1.99
CA-2018-147228,9/9/2018 12:00:00 AM,1,706,206,1045,177.54,4,0.2,62.14
CA-2018-147228,9/9/2018 12:00:00 AM,1,706,206,1292,258.48,2,0.2,-3.23
CA-2018-147228,9/9/2018 12:00:00 AM,1,706,206,138,14.14,3,0.2,4.24
CA-2017-102162,9/11/2017 12:00:00 AM,1,364,106,1608,1599.92,8,0,751.96
CA-2017-102162,9/11/2017 12:00:00 AM,1,364,106,868,11.09,1,0,5.43
CA-2015-146885,5/30/2015 12:00:00 AM,1,249,102,1115,13.62,3,0,6.13
CA-2017-111409,9/18/2017 12:00:00 AM,1,603,150,982,3,1,0.2,1.05
CA-2017-116232,9/22/2017 12:00:00 AM,1,13,161,803,7.51,9,0.7,-6
CA-2017-116232,9/22/2017 12:00:00 AM,1,13,161,960,16.56,2,0.2,5.8
CA-2017-127698,12/1/2017 12:00:00 AM,4,546,116,1821,863.93,9,0.2,86.39
CA-2017-159653,5/22/2017 12:00:00 AM,4,363,142,1004,14.73,3,0,7.22
CA-2017-131968,11/11/2017 12:00:00 AM,1,450,153,753,9.89,2,0.7,-6.92
CA-2017-131968,11/11/2017 12:00:00 AM,1,450,153,397,671.54,3,0.2,50.37
CA-2017-159989,12/9/2017 12:00:00 AM,1,250,193,1686,40.68,3,0.2,-9.15
CA-2018-103499,11/20/2018 12:00:00 AM,1,278,205,71,209.57,2,0.2,-23.58
CA-2018-126354,2/3/2018 12:00:00 AM,1,674,161,650,3.88,2,0.7,-2.59
CA-2018-126354,2/3/2018 12:00:00 AM,1,674,161,1264,115.3,3,0.2,40.35
CA-2018-158883,6/2/2018 12:00:00 AM,4,173,126,1278,25.34,4,0.2,9.19
CA-2016-120516,8/13/2016 12:00:00 AM,1,150,135,811,5.64,3,0,2.71
US-2017-148901,5/14/2017 12:00:00 AM,1,518,150,708,57.58,3,0.7,-44.15
US-2017-148901,5/14/2017 12:00:00 AM,1,518,150,1288,31.1,6,0.2,10.89
US-2017-148901,5/14/2017 12:00:00 AM,1,518,150,223,30.19,3,0.2,8.3
US-2017-148901,5/14/2017 12:00:00 AM,1,518,150,1826,43.6,5,0.2,4.36
US-2017-148901,5/14/2017 12:00:00 AM,1,518,150,555,4.77,2,0.2,0.42
US-2017-148901,5/14/2017 12:00:00 AM,1,518,150,802,10.38,2,0.7,-7.61
US-2017-148901,5/14/2017 12:00:00 AM,1,518,150,733,13.39,8,0.7,-9.82
CA-2015-152562,11/1/2015 12:00:00 AM,1,397,213,1303,69.52,2,0,19.47
CA-2015-152562,11/1/2015 12:00:00 AM,1,397,213,535,5.64,3,0,1.64
CA-2018-154123,11/20/2018 12:00:00 AM,1,669,218,160,27.58,2,0,11.58
CA-2018-118402,9/29/2018 12:00:00 AM,1,398,203,1340,243.92,5,0.2,-54.88
US-2015-155817,10/3/2015 12:00:00 AM,1,699,117,1304,61.57,2,0.2,4.62
US-2015-155817,10/3/2015 12:00:00 AM,1,699,117,551,6.19,3,0.2,0.46
US-2017-131891,7/29/2017 12:00:00 AM,3,615,152,646,2.21,3,0.7,-1.48
CA-2018-143567,11/2/2018 12:00:00 AM,2,733,218,899,5.32,2,0,2.61
CA-2018-143567,11/2/2018 12:00:00 AM,2,733,218,56,975.92,4,0,292.78
CA-2018-143567,11/2/2018 12:00:00 AM,2,733,218,1576,2249.91,9,0,517.48
CA-2018-143567,11/2/2018 12:00:00 AM,2,733,218,1350,59.92,4,0,16.78
CA-2017-163167,11/28/2017 12:00:00 AM,2,640,135,124,182.67,3,0,52.97
CA-2017-163167,11/28/2017 12:00:00 AM,2,640,135,1561,101.7,6,0,6.1
CA-2017-163167,11/28/2017 12:00:00 AM,2,640,135,1413,1126.02,3,0,56.3
CA-2017-163167,11/28/2017 12:00:00 AM,2,640,135,1403,1263.3,6,0,315.82
CA-2018-127306,1/14/2018 12:00:00 AM,1,89,200,856,18.34,3,0.2,6.65
CA-2018-127306,1/14/2018 12:00:00 AM,1,89,200,1015,36.29,7,0.2,12.7
CA-2018-127306,1/14/2018 12:00:00 AM,1,89,200,1748,111.98,2,0.2,7
CA-2018-127306,1/14/2018 12:00:00 AM,1,89,200,720,5.97,5,0.7,-4.58
CA-2018-127306,1/14/2018 12:00:00 AM,1,89,200,792,2.51,2,0.7,-1.84
CA-2018-114055,12/25/2018 12:00:00 AM,2,516,188,1264,96.08,2,0,46.12
CA-2018-114055,12/25/2018 12:00:00 AM,2,516,188,932,3.62,2,0,1.19
CA-2018-114055,12/25/2018 12:00:00 AM,2,516,188,1081,629.1,6,0,301.97
CA-2018-114055,12/25/2018 12:00:00 AM,2,516,188,1794,90.48,2,0,23.52
CA-2018-150931,1/6/2018 12:00:00 AM,1,235,185,836,33.74,7,0,15.52
CA-2017-141180,5/15/2017 12:00:00 AM,2,231,171,650,7.76,4,0.7,-5.18
CA-2016-109708,5/25/2016 12:00:00 AM,2,187,206,1749,467.04,4,0.2,58.38
US-2017-153815,11/6/2017 12:00:00 AM,3,434,150,57,207.98,2,0.2,-28.6
US-2017-153815,11/6/2017 12:00:00 AM,3,434,150,1170,36.11,2,0.2,12.64
US-2017-153815,11/6/2017 12:00:00 AM,3,434,150,290,35.57,2,0.2,5.78
US-2017-153815,11/6/2017 12:00:00 AM,3,434,150,1249,88.77,2,0.2,31.07
CA-2016-142202,9/18/2016 12:00:00 AM,2,405,150,1555,717.12,9,0.2,152.39
CA-2016-160696,9/6/2016 12:00:00 AM,1,151,198,932,7.24,5,0.2,1.18
CA-2016-153038,12/18/2016 12:00:00 AM,1,626,203,848,55.94,8,0.2,18.88
CA-2016-153038,12/18/2016 12:00:00 AM,1,626,203,999,18.43,8,0.2,5.99
CA-2016-153038,12/18/2016 12:00:00 AM,1,626,203,145,20.32,5,0.2,3.56
CA-2018-155824,3/10/2018 12:00:00 AM,1,443,116,387,48.78,1,0.2,3.66
CA-2018-155824,3/10/2018 12:00:00 AM,1,443,116,637,13.09,4,0.7,-10.04
CA-2017-136126,5/24/2017 12:00:00 AM,4,262,106,1426,69.5,5,0,20.15
CA-2017-136126,5/24/2017 12:00:00 AM,4,262,106,1260,191.6,4,0,91.97
CA-2015-156006,4/30/2015 12:00:00 AM,2,754,208,1534,47.79,3,0,16.25
US-2018-120607,5/19/2018 12:00:00 AM,4,347,139,1205,195.64,4,0,91.95
CA-2017-109722,12/5/2017 12:00:00 AM,2,757,212,1699,699.98,2,0,195.99
CA-2017-109722,12/5/2017 12:00:00 AM,2,757,212,1293,584.82,9,0,70.18
CA-2018-142090,11/30/2018 12:00:00 AM,1,674,110,1515,383.98,3,0.2,81.59
CA-2018-142090,11/30/2018 12:00:00 AM,1,674,110,337,1781.68,7,0.4,-653.28
CA-2017-155138,9/8/2017 12:00:00 AM,1,393,122,1578,35.17,4,0.2,8.35
CA-2017-155138,9/8/2017 12:00:00 AM,1,393,122,1053,64.7,3,0.2,23.46
CA-2015-116568,12/14/2015 12:00:00 AM,1,94,154,92,186.3,4,0.2,13.97
CA-2016-147102,9/19/2016 12:00:00 AM,1,566,145,1475,66.36,4,0,23.23
CA-2018-132213,4/25/2018 12:00:00 AM,3,602,198,613,42.05,9,0.2,5.26
CA-2018-132213,4/25/2018 12:00:00 AM,3,602,198,540,67.92,5,0.2,6.79
CA-2015-149538,4/4/2015 12:00:00 AM,1,418,378,1408,232.55,5,0,9.3
CA-2015-149538,4/4/2015 12:00:00 AM,1,418,378,1544,99.98,2,0,42.99
CA-2015-149538,4/4/2015 12:00:00 AM,1,418,378,1233,19.44,3,0,9.33
CA-2015-149538,4/4/2015 12:00:00 AM,1,418,378,1157,12.96,2,0,6.35
CA-2016-123330,6/21/2016 12:00:00 AM,1,276,154,1744,107.98,3,0.2,37.79
CA-2018-163335,9/24/2018 12:00:00 AM,3,25,145,1322,40.29,3,0,10.07
CA-2018-163335,9/24/2018 12:00:00 AM,3,25,145,752,38.71,7,0,17.81
CA-2016-134719,10/10/2016 12:00:00 AM,1,349,150,1413,1801.63,6,0.2,-337.81
CA-2015-101560,11/28/2015 12:00:00 AM,2,177,129,271,397.6,5,0,43.74
CA-2015-101560,11/28/2015 12:00:00 AM,2,177,129,1101,85.96,7,0,40.4
CA-2015-101560,11/28/2015 12:00:00 AM,2,177,129,630,13.12,4,0,4.33
CA-2015-101560,11/28/2015 12:00:00 AM,2,177,129,651,45.66,3,0,22.37
CA-2015-115084,10/18/2015 12:00:00 AM,1,474,383,127,605.34,6,0,145.28
CA-2017-149454,7/25/2017 12:00:00 AM,3,437,97,786,10.44,1,0,4.8
US-2017-169369,12/12/2017 12:00:00 AM,1,255,145,1494,249.95,5,0,20
US-2017-169369,12/12/2017 12:00:00 AM,1,255,145,1266,49.12,4,0,23.09
CA-2016-132318,10/30/2016 12:00:00 AM,3,771,105,376,182.91,3,0,53.04
US-2017-158309,11/26/2017 12:00:00 AM,3,582,167,644,3.74,4,0.7,-2.62
CA-2018-147333,12/14/2018 12:00:00 AM,1,434,388,1583,159.8,4,0,70.31
CA-2018-147333,12/14/2018 12:00:00 AM,1,434,388,1549,44.75,5,0,8.5
CA-2015-159681,12/7/2015 12:00:00 AM,1,603,105,1224,105.52,4,0,48.54
CA-2018-151218,6/20/2018 12:00:00 AM,3,596,170,1417,4.46,1,0.2,0.33
CA-2017-113831,5/30/2017 12:00:00 AM,1,35,96,347,2275.5,10,0,386.83
CA-2017-113831,5/30/2017 12:00:00 AM,1,35,96,1548,1979.7,6,0,653.3
CA-2017-113831,5/30/2017 12:00:00 AM,1,35,96,962,62.1,6,0,29.81
CA-2017-123414,8/21/2017 12:00:00 AM,1,720,118,1010,9.22,4,0.2,3.34
CA-2017-123414,8/21/2017 12:00:00 AM,1,720,118,1442,28.05,2,0.2,3.51
CA-2017-154060,5/2/2017 12:00:00 AM,1,218,112,86,187.06,9,0.2,11.69
US-2018-162558,10/2/2018 12:00:00 AM,3,234,202,221,11.81,2,0.2,1.33
US-2018-162558,10/2/2018 12:00:00 AM,3,234,202,312,9.66,1,0.2,1.57
US-2018-162558,10/2/2018 12:00:00 AM,3,234,202,1207,20.74,4,0.2,7.26
US-2018-162558,10/2/2018 12:00:00 AM,3,234,202,673,27.36,3,0.7,-21.89
US-2018-162558,10/2/2018 12:00:00 AM,3,234,202,319,2314.12,7,0.4,-1002.78
US-2018-162558,10/2/2018 12:00:00 AM,3,234,202,800,34.24,4,0.7,-26.25
US-2018-162558,10/2/2018 12:00:00 AM,3,234,202,267,19.76,2,0.2,5.93
US-2017-101616,9/3/2017 12:00:00 AM,3,187,381,637,87.28,8,0,41.02
US-2018-126060,4/14/2018 12:00:00 AM,1,245,124,31,198.27,8,0.2,-32.22
CA-2018-152786,3/12/2018 12:00:00 AM,1,294,389,668,40.41,9,0,18.59
CA-2018-103009,11/3/2018 12:00:00 AM,2,595,213,1090,26.4,5,0,11.88
CA-2015-136861,9/5/2015 12:00:00 AM,3,608,180,206,31.98,2,0.2,2
CA-2015-103317,7/5/2015 12:00:00 AM,3,227,148,190,19.52,2,0.2,5.37
CA-2015-103317,7/5/2015 12:00:00 AM,3,227,148,714,9.81,5,0.7,-6.87
CA-2015-103317,7/5/2015 12:00:00 AM,3,227,148,250,213.22,3,0.2,15.99
US-2018-153633,11/13/2018 12:00:00 AM,2,744,178,551,2.06,1,0.2,0.15
US-2015-107405,3/21/2015 12:00:00 AM,1,763,128,1366,16.27,1,0.2,-3.86
CA-2015-101770,3/31/2015 12:00:00 AM,1,415,170,679,1.87,1,0.7,-1.31
CA-2018-148999,1/30/2018 12:00:00 AM,1,250,167,82,419.14,4,0.2,-68.11
CA-2015-107573,12/12/2015 12:00:00 AM,1,585,169,853,23.47,3,0.2,7.63
CA-2018-134495,4/1/2018 12:00:00 AM,2,81,150,1856,23.98,3,0.2,-5.69
CA-2018-134495,4/1/2018 12:00:00 AM,2,81,150,949,6.26,3,0.2,2.04
CA-2018-134495,4/1/2018 12:00:00 AM,2,81,150,420,20.81,3,0.2,1.82
